EEG554165604,EC16,0.3984375
EEG554165605,EC17,0.40234375
EEG554165606,EC18,0.40625
EEG554165607,EC19,0.41015625
EEG554165608,EC20,0.4140625
EEG554165609,EC21,0.41796875
EEG554165610,EC22,0.421875
EEG554165611,EC23,0.42578125
EEG554165612,EC24,0.4296875
EEG554165613,EC25,0.43359375
EEG554165614,EC26,0.4375
EEG554165615,EC27,0.44140625
EEG554165616,EC28,0.4453125
EEG554165617,EC29,0.44921875
EEG554165618,EC1,0.453125
EEG554165619,EC2,0.45703125
EEG554165620,EC3,0.4609375
EEG554165621,EC4,0.46484375
EEG554165622,EC5,0.46875
EEG554165623,EC6,0.47265625
EEG554165624,EC7,0.4765625
EEG554165625,EC8,0.48046875
EEG554165626,EC9,0.484375
EEG554165627,EC10,0.48828125
EEG554165628,EC11,0.4921875
EEG554165629,EC12,0.49609375
EEG554165630,EC13,0.5
EEG554165631,EC14,0.50390625
EEG554165632,EC15,0.5078125
EEG554165633,EC16,0.51171875
EEG554165634,EC17,0.515625
EEG554165635,EC18,0.51953125
EEG554165636,EC19,0.5234375
EEG554165637,EC20,0.52734375
EEG554165638,EC21,0.53125
EEG554165639,EC22,0.53515625
EEG554165640,EC23,0.5390625
EEG554165641,EC24,0.54296875
EEG554165642,EC25,0.546875
EEG554165643,EC26,0.55078125
EEG554165644,EC27,0.5546875
EEG554165645,EC28,0.55859375
EEG554165646,EC29,0.5625
EEG554165647,EC1,0.56640625
EEG554165648,EC2,0.5703125
EEG554165649,EC3,0.57421875
EEG554165650,EC4,0.578125
EEG554165651,EC5,0.58203125
EEG554165652,EC6,0.5859375
EEG554165653,EC7,5240.049805
EEG554165654,EC8,7554.062988
EEG554165655,EC9,-4315.430664
EEG554165656,EC10,-6216.248535
EEG554165657,EC11,-1920.267822
EEG554165658,EC12,-8024.214844
EEG554165659,EC13,-4115.470703
EEG554165660,EC14,-1381.367188
EEG554165661,EC15,-5923.970703
EEG554165662,EC16,-5089.398438
EEG554165663,EC17,-4810.421875
EEG554165664,EC18,-3044.427734
EEG554165665,EC19,-3356.683594
EEG554165666,EC20,-5984.144531
EEG554165667,EC21,-4600.832031
EEG554165668,EC22,-3234.574219
EEG554165669,EC23,-3488.527344
EEG554165670,EC24,-4788.71875
EEG554165671,EC25,-5077.804688
EEG554165672,EC26,-3472.867188
EEG554165673,EC27,-3242.40625
EEG554165674,EC28,-4396.0625
EEG554165675,EC29,-4763.945313
EEG554165676,EC1,-3881.304688
EEG554165677,EC2,-3210.1875
EEG554165678,EC3,-3908.484375
EEG554165679,EC4,-4524.382813
EEG554165680,EC5,-3976.296875
EEG554165681,EC6,-3330.789063
EEG554165682,EC7,-3594.757813
EEG554165683,EC8,-4183.59375
EEG554165684,EC9,-4010.875
EEG554165685,EC10,-3454.773438
EEG554165686,EC11,-3482.453125
EEG554165687,EC12,-3874.984375
EEG554165688,EC13,-3886.8125
EEG554165689,EC14,-3519.390625
EEG554165690,EC15,-3389.796875
EEG554165691,EC16,-3622.109375
EEG554165692,EC17,-3708.59375
EEG554165693,EC18,-3520.015625
EEG554165694,EC19,-3415.40625
EEG554165695,EC20,-3490.984375
EEG554165696,EC21,-3523.359375
EEG554165697,EC22,-3447.015625
EEG554165698,EC23,-3383.953125
EEG554165699,EC24,-3379.84375
EEG554165700,EC25,-3353.90625
EEG554165701,EC26,-3310
EEG554165702,EC27,-3334.25
EEG554165703,EC28,-3333.546875
EEG554165704,EC29,-3228.375
EEG554165705,EC1,-3163.828125
EEG554165706,EC2,-3231.34375
EEG554165707,EC3,-3276.484375
EEG554165708,EC4,-3146.609375
EEG554165709,EC5,-3023.75
EEG554165710,EC6,-3103.109375
EEG554165711,EC7,-3195.890625
EEG554165712,EC8,-3082.8125
EEG554165713,EC9,-2906.828125
EEG554165714,EC10,-2954.953125
EEG554165715,EC11,-3116.421875
EEG554165716,EC12,-3045.28125
EEG554165717,EC13,-2827.53125
EEG554165718,EC14,-2817.078125
EEG554165719,EC15,-2991.28125
EEG554165720,EC16,-2996.96875
EEG554165721,EC17,-2779.9375
EEG554165722,EC18,-2684.671875
EEG554165723,EC19,-2843.375
EEG554165724,EC20,-2925.625
EEG554165725,EC21,-2735.96875
EEG554165726,EC22,-2576.5
EEG554165727,EC23,-2682.40625
EEG554165728,EC24,-2819.09375
EEG554165729,EC25,-2701.90625
EEG554165730,EC26,-2498.65625
EEG554165731,EC27,-2535.6875
EEG554165732,EC28,-2699.71875
EEG554165733,EC29,-2659.21875
EEG554165734,EC1,-2462.125
EEG554165735,EC2,-2429.5625
EEG554165736,EC3,-2570.5625
EEG554165737,EC4,-2592.84375
EEG554165738,EC5,-2417.5625
EEG554165739,EC6,-2302.875
EEG554165740,EC7,-2418.71875
EEG554165741,EC8,-2508.46875
EEG554165742,EC9,-2380.65625
EEG554165743,EC10,-2266.5625
EEG554165744,EC11,-2323.21875
EEG554165745,EC12,-2401.78125
EEG554165746,EC13,-2321.3125
EEG554165747,EC14,-2181.0625
EEG554165748,EC15,-2195.78125
EEG554165749,EC16,-2286.25
EEG554165750,EC17,-2260.5
EEG554165751,EC18,-2139.65625
EEG554165752,EC19,-2110.28125
EEG554165753,EC20,-2185.75
EEG554165754,EC21,-2182.9375
EEG554165755,EC22,-2077.21875
EEG554165756,EC23,-2006.625
EEG554165757,EC24,-2057.3125
EEG554165758,EC25,-2106.3125
EEG554165759,EC26,-2026.9375
EEG554165760,EC27,-1944.1875
EEG554165761,EC28,-1961.5625
EEG554165762,EC29,-1996.46875
EEG554165763,EC1,-1956.6875
EEG554165764,EC2,-1886.34375
EEG554165765,EC3,-1876.59375
EEG554165766,EC4,-1900.3125
EEG554165767,EC5,-1885.21875
EEG554165768,EC6,-1821.4375
EEG554165769,EC7,-1782.71875
EEG554165770,EC8,-1802.78125
EEG554165771,EC9,-1807.53125
EEG554165772,EC10,-1769.0625
EEG554165773,EC11,-1723.03125
EEG554165774,EC12,-1710.1875
EEG554165775,EC13,-1715.84375
EEG554165776,EC14,-1681.96875
EEG554165777,EC15,-1639.46875
EEG554165778,EC16,-1632.96875
EEG554165779,EC17,-1629.125
EEG554165780,EC18,-1603.4375
EEG554165781,EC19,-1585.03125
EEG554165782,EC20,-1574.46875
EEG554165783,EC21,-1552.625
EEG554165784,EC22,-1531.34375
EEG554165785,EC23,-1504.1875
EEG554165786,EC24,-1480.09375
EEG554165787,EC25,-1461.8125
EEG554165788,EC26,-1432.78125
EEG554165789,EC27,-1413.875
EEG554165790,EC28,-1405.28125
EEG554165791,EC29,-1393.625
EEG554165792,EC1,-1391.6875
EEG554165793,EC2,-1386.4375
EEG554165794,EC3,-1359.5
EEG554165795,EC4,-1335.625
EEG554165796,EC5,-1315.71875
EEG554165797,EC6,-1292.09375
EEG554165798,EC7,-1278.1875
EEG554165799,EC8,-1258.53125
EEG554165800,EC9,-1236.75
EEG554165801,EC10,-1226.25
EEG554165802,EC11,-1218.5
EEG554165803,EC12,-1205.0625
EEG554165804,EC13,5242.760254
EEG554165805,EC14,4725.23877
EEG554165806,EC15,-12141.75977
EEG554165807,EC16,-14212.75195
EEG554165808,EC17,-9091.976563
EEG554165809,EC18,-16427.5293
EEG554165810,EC19,-10860.91797
EEG554165811,EC20,-8059.414063
EEG554165812,EC21,-13983.82031
EEG554165813,EC22,-12516.34375
EEG554165814,EC23,-11851.19531
EEG554165815,EC24,-9725
EEG554165816,EC25,-10528.64063
EEG554165817,EC26,-13634.71875
EEG554165818,EC27,-11455.10938
EEG554165819,EC28,-9789.859375
EEG554165820,EC29,-10388.375
EEG554165821,EC1,-12010.79688
EEG554165822,EC2,-12024.60938
EEG554165823,EC3,-9887.28125
EEG554165824,EC4,-9829.40625
EEG554165825,EC5,-11350.34375
EEG554165826,EC6,-11563.15625
EEG554165827,EC7,-10271.82813
EEG554165828,EC8,-9552.9375
EEG554165829,EC9,-10545.65625
EEG554165830,EC10,-11168.03125
EEG554165831,EC11,-10300.40625
EEG554165832,EC12,-9522.46875
EEG554165833,EC13,-9953.5
EEG554165834,EC14,-10618.53125
EEG554165835,EC15,-10234.96875
EEG554165836,EC16,-9504.53125
EEG554165837,EC17,-9597.59375
EEG554165838,EC18,-10066.125
EEG554165839,EC19,-9973.9375
EEG554165840,EC20,-9450.59375
EEG554165841,EC21,-9305.0625
EEG554165842,EC22,-9588.0625
EEG554165843,EC23,-9623.71875
EEG554165844,EC24,-9328
EEG554165845,EC25,-9174.1875
EEG554165846,EC26,-9249.46875
EEG554165847,EC27,-9250.46875
EEG554165848,EC28,-9101.53125
EEG554165849,EC29,-8986.84375
EEG554165850,EC1,-8945.78125
EEG554165851,EC2,-8878.75
EEG554165852,EC3,-8808.625
EEG554165853,EC4,-8806.125
EEG554165854,EC5,-8764
EEG554165855,EC6,-8598
EEG554165856,EC7,-8489.1875
EEG554165857,EC8,-8544.1875
EEG554165858,EC9,-8535.625
EEG554165859,EC10,-8323.1875
EEG554165860,EC11,-8169
EEG554165861,EC12,-8251.625
EEG554165862,EC13,-8303.4375
EEG554165863,EC14,-8091.875
EEG554165864,EC15,-7855.25
EEG554165865,EC16,-7917.4375
EEG554165866,EC17,-8077.25
EEG554165867,EC18,-7929.125
EEG554165868,EC19,-7625.1875
EEG554165869,EC20,-7609.9375
EEG554165870,EC21,-7802.5
EEG554165871,EC22,-7734.8125
EEG554165872,EC23,-7407.5625
EEG554165873,EC24,-7294.0625
EEG554165874,EC25,-7489.75
EEG554165875,EC26,-7523.875
EEG554165876,EC27,-7217.4375
EEG554165877,EC28,-7010.6875
EEG554165878,EC29,-7146.625
EEG554165879,EC1,-7269
EEG554165880,EC2,-7055.3125
EEG554165881,EC3,-6778.8125
EEG554165882,EC4,-6834.25
EEG554165883,EC5,-7003.9375
EEG554165884,EC6,-6875.25
EEG554165885,EC7,-6590.1875
EEG554165886,EC8,-6555
EEG554165887,EC9,-6711
EEG554165888,EC10,-6672.125
EEG554165889,EC11,-6407.8125
EEG554165890,EC12,-6277.4375
EEG554165891,EC13,-6411.5
EEG554165892,EC14,-6457
EEG554165893,EC15,-6241.5
EEG554165894,EC16,-6084.0625
EEG554165895,EC17,-6153.6875
EEG554165896,EC18,-6216.6875
EEG554165897,EC19,-6063.4375
EEG554165898,EC20,-5859.3125
EEG554165899,EC21,-5866.1875
EEG554165900,EC22,-5952.8125
EEG554165901,EC23,-5863.5625
EEG554165902,EC24,-5688
EEG554165903,EC25,-5656.6875
EEG554165904,EC26,-5719.3125
EEG554165905,EC27,-5670
EEG554165906,EC28,-5498.3125
EEG554165907,EC29,-5386.8125
EEG554165908,EC1,-5434.0625
EEG554165909,EC2,-5449.4375
EEG554165910,EC3,-5307.5
EEG554165911,EC4,-5177.5
EEG554165912,EC5,-5174.125
EEG554165913,EC6,-5192.9375
EEG554165914,EC7,-5108.5625
EEG554165915,EC8,-4996.25
EEG554165916,EC9,-4968
EEG554165917,EC10,-4968.5625
EEG554165918,EC11,-4914
EEG554165919,EC12,-4804.125
EEG554165920,EC13,-4734.625
EEG554165921,EC14,-4733.875
EEG554165922,EC15,-4705
EEG554165923,EC16,-4618.125
EEG554165924,EC17,-4536.125
EEG554165925,EC18,-4506.875
EEG554165926,EC19,-4475.25
EEG554165927,EC20,-4399.125
EEG554165928,EC21,-4332.25
EEG554165929,EC22,-4295.625
EEG554165930,EC23,-4260.125
EEG554165931,EC24,-4199
EEG554165932,EC25,-4143.375
EEG554165933,EC26,-4106.75
EEG554165934,EC27,-4066.25
EEG554165935,EC28,-4020.625
EEG554165936,EC29,-3946.5
EEG554165937,EC1,-3889.625
EEG554165938,EC2,-3850.375
EEG554165939,EC3,-3787.625
EEG554165940,EC4,-3748
EEG554165941,EC5,-3715.25
EEG554165942,EC6,-3666.25
EEG554165943,EC7,-3630
EEG554165944,EC8,-3593.625
EEG554165945,EC9,-3539
EEG554165946,EC10,-3479.5
EEG554165947,EC11,-3431.125
EEG554165948,EC12,-3387.875
EEG554165949,EC13,-3341.375
EEG554165950,EC14,-3293.75
EEG554165951,EC15,-3256.125
EEG554165952,EC16,-3225.875
EEG554165953,EC17,-3188.125
EEG554165954,EC18,-3142.25
EEG554165955,EC19,5215.886719
EEG554165956,EC20,4878.595215
EEG554165957,EC21,-11590.25293
EEG554165958,EC22,-13645.88867
EEG554165959,EC23,-8610.945313
EEG554165960,EC24,-15834.23438
EEG554165961,EC25,-10397.85938
EEG554165962,EC26,-7614.445313
EEG554165963,EC27,-13429.24609
EEG554165964,EC28,-12015.01563
EEG554165965,EC29,-11371.49219
EEG554165966,EC1,-9278.945313
EEG554165967,EC2,-10048.78125
EEG554165968,EC3,-13101.625
EEG554165969,EC4,-10987.04688
EEG554165970,EC5,-9349.796875
EEG554165971,EC6,-9918.65625
EEG554165972,EC7,-11517.84375
EEG554165973,EC8,-11550.14063
EEG554165974,EC9,-9458.890625
EEG554165975,EC10,-9396.0625
EEG554165976,EC11,-10883.53125
EEG554165977,EC12,-11103.46875
EEG554165978,EC13,-9846.859375
EEG554165979,EC14,-9131.53125
EEG554165980,EC15,-10098.25
EEG554165981,EC16,-10719.53125
EEG554165982,EC17,-9875.21875
EEG554165983,EC18,-9105.28125
EEG554165984,EC19,-9521.625
EEG554165985,EC20,-10178.8125
EEG554165986,EC21,-9813.96875
EEG554165987,EC22,-9099.375
EEG554165988,EC23,-9191.4375
EEG554165989,EC24,-9656.4375
EEG554165990,EC25,-9565.46875
EEG554165991,EC26,-9053.625
EEG554165992,EC27,-8912.3125
EEG554165993,EC28,-9187.03125
EEG554165994,EC29,-9224.34375
EEG554165995,EC1,-8938.125
EEG554165996,EC2,-8792.375
EEG554165997,EC3,-8866.28125
EEG554165998,EC4,-8865.25
EEG554165999,EC5,-8726.8125
EEG554166000,EC6,-8617.0625
EEG554166001,EC7,-8576.125
EEG554166002,EC8,-8510.6875
EEG554166003,EC9,-8435.34375
EEG554166004,EC10,-8421.125
EEG554166005,EC11,-8368.125
EEG554166006,EC12,-8214.8125
EEG554166007,EC13,-8123.0625
EEG554166008,EC14,-8182.0625
EEG554166009,EC15,-8184.875
EEG554166010,EC16,-7973
EEG554166011,EC17,-7812.625
EEG554166012,EC18,-7907.4375
EEG554166013,EC19,-7974.5
EEG554166014,EC20,-7768.125
EEG554166015,EC21,-7532.0625
EEG554166016,EC22,-7594.3125
EEG554166017,EC23,-7745.0625
EEG554166018,EC24,-7594.0625
EEG554166019,EC25,-7301.375
EEG554166020,EC26,-7289.5625
EEG554166021,EC27,-7482.9375
EEG554166022,EC28,-7421.75
EEG554166023,EC29,-7103.8125
EEG554166024,EC1,-6995.6875
EEG554166025,EC2,-7184.3125
EEG554166026,EC3,-7223.125
EEG554166027,EC4,-6934.375
EEG554166028,EC5,-6732.875
EEG554166029,EC6,-6864.5
EEG554166030,EC7,-6985.6875
EEG554166031,EC8,-6778.875
EEG554166032,EC9,-6505
EEG554166033,EC10,-6553.3125
EEG554166034,EC11,-6726.125
EEG554166035,EC12,-6606.625
EEG554166036,EC13,-6328.5625
EEG554166037,EC14,-6296.9375
EEG554166038,EC15,-6451.6875
EEG554166039,EC16,-6415.3125
EEG554166040,EC17,-6153.75
EEG554166041,EC18,-6019.5
EEG554166042,EC19,-6150.625
EEG554166043,EC20,-6200.875
EEG554166044,EC21,-5992.875
EEG554166045,EC22,-5838.625
EEG554166046,EC23,-5906.25
EEG554166047,EC24,-5970.5625
EEG554166048,EC25,-5820.9375
EEG554166049,EC26,-5622.1875
EEG554166050,EC27,-5631.875
EEG554166051,EC28,-5716
EEG554166052,EC29,-5629.625
EEG554166053,EC1,-5442.125
EEG554166054,EC2,-5393.375
EEG554166055,EC3,-5467.25
EEG554166056,EC4,-5428.125
EEG554166057,EC5,-5266.25
EEG554166058,EC6,-5168.875
EEG554166059,EC7,-5207.3125
EEG554166060,EC8,-5221.375
EEG554166061,EC9,-5091.6875
EEG554166062,EC10,-4975.5
EEG554166063,EC11,-4981.3125
EEG554166064,EC12,-4991.875
EEG554166065,EC13,-4905.0625
EEG554166066,EC14,-4796.0625
EEG554166067,EC15,-4764.5
EEG554166068,EC16,-4767.8125
EEG554166069,EC17,-4719.9375
EEG554166070,EC18,-4614.0625
EEG554166071,EC19,-4549.6875
EEG554166072,EC20,-4549.5625
EEG554166073,EC21,-4519.625
EEG554166074,EC22,-4445.875
EEG554166075,EC23,-4371.0625
EEG554166076,EC24,-4334.875
EEG554166077,EC25,-4307.8125
EEG554166078,EC26,-4233.125
EEG554166079,EC27,-4161.8125
EEG554166080,EC28,-4131.125
EEG554166081,EC29,-4096.5625
EEG554166082,EC1,-4034
EEG554166083,EC2,-3983.5
EEG554166084,EC3,-3948.375
EEG554166085,EC4,-3904.25
EEG554166086,EC5,-3862.375
EEG554166087,EC6,-3803.125
EEG554166088,EC7,-3744
EEG554166089,EC8,-3702.5
EEG554166090,EC9,-3643.25
EEG554166091,EC10,-3592.875
EEG554166092,EC11,-3563.875
EEG554166093,EC12,-3524.625
EEG554166094,EC13,-3488
EEG554166095,EC14,-3454.875
EEG554166096,EC15,-3398.875
EEG554166097,EC16,-3344.25
EEG554166098,EC17,-3300.75
EEG554166099,EC18,-3252.125
EEG554166100,EC19,-3206.875
EEG554166101,EC20,-3159
EEG554166102,EC21,-3108.25
EEG554166103,EC22,-3063.125
EEG554166104,EC23,-3031
EEG554166105,EC24,-2996.375
EEG554166106,EC25,5211.737305
EEG554166107,EC26,6130.083008
EEG554166108,EC27,-8113.599609
EEG554166109,EC28,-10092.71387
EEG554166110,EC29,-5425.285156
EEG554166111,EC1,-12094.17188
EEG554166112,EC2,-7393.832031
EEG554166113,EC3,-4642.695313
EEG554166114,EC4,-9837.894531
EEG554166115,EC5,-8708.101563
EEG554166116,EC6,-8242.152344
EEG554166117,EC7,-6302.078125
EEG554166118,EC8,-6854.1875
EEG554166119,EC9,-9700.179688
EEG554166120,EC10,-7932.78125
EEG554166121,EC11,-6430.078125
EEG554166122,EC12,-6849.0625
EEG554166123,EC13,-8299.679688
EEG554166124,EC14,-8455.179688
EEG554166125,EC15,-6596.1875
EEG554166126,EC16,-6452.6875
EEG554166127,EC17,-7785.203125
EEG554166128,EC18,-8075.984375
EEG554166129,EC19,-6997.640625
EEG554166130,EC20,-6308.015625
EEG554166131,EC21,-7144.296875
EEG554166132,EC22,-7757.109375
EEG554166133,EC23,-7059.671875
EEG554166134,EC24,-6353.03125
EEG554166135,EC25,-6690.71875
EEG554166136,EC26,-7310.609375
EEG554166137,EC27,-7035.28125
EEG554166138,EC28,-6401.46875
EEG554166139,EC29,-6465.28125
EEG554166140,EC1,-6889.890625
EEG554166141,EC2,-6850.84375
EEG554166142,EC3,-6411
EEG554166143,EC4,-6272.53125
EEG554166144,EC5,-6524.9375
EEG554166145,EC6,-6586.03125
EEG554166146,EC7,-6351.21875
EEG554166147,EC8,-6221.78125
EEG554166148,EC9,-6291.78125
EEG554166149,EC10,-6308.3125
EEG554166150,EC11,-6196.3125
EEG554166151,EC12,-6110.40625
EEG554166152,EC13,-6083.8125
EEG554166153,EC14,-6032.9375
EEG554166154,EC15,-5979.78125
EEG554166155,EC16,-5980.15625
EEG554166156,EC17,-5949.25
EEG554166157,EC18,-5824.90625
EEG554166158,EC19,-5740.9375
EEG554166159,EC20,-5800.0625
EEG554166160,EC21,-5824.0625
EEG554166161,EC22,-5652.21875
EEG554166162,EC23,-5515.6875
EEG554166163,EC24,-5602.21875
EEG554166164,EC25,-5678.5
EEG554166165,EC26,-5520.625
EEG554166166,EC27,-5311.8125
EEG554166167,EC28,-5361.65625
EEG554166168,EC29,-5521.0625
EEG554166169,EC1,-5415.125
EEG554166170,EC2,-5155.375
EEG554166171,EC3,-5139.40625
EEG554166172,EC4,-5324.8125
EEG554166173,EC5,-5297.5
EEG554166174,EC6,-5024.21875
EEG554166175,EC7,-4917.78125
EEG554166176,EC8,-5099.875
EEG554166177,EC9,-5165.21875
EEG554166178,EC10,-4914.34375
EEG554166179,EC11,-4728.65625
EEG554166180,EC12,-4848.375
EEG554166181,EC13,-4977.5625
EEG554166182,EC14,-4816.59375
EEG554166183,EC15,-4575.1875
EEG554166184,EC16,-4617.9375
EEG554166185,EC17,-4784.5
EEG554166186,EC18,-4698.4375
EEG554166187,EC19,-4461.625
EEG554166188,EC20,-4433.75
EEG554166189,EC21,-4582
EEG554166190,EC22,-4572
EEG554166191,EC23,-4351.4375
EEG554166192,EC24,-4230.4375
EEG554166193,EC25,-4354.3125
EEG554166194,EC26,-4420.5625
EEG554166195,EC27,-4252.8125
EEG554166196,EC28,-4121.3125
EEG554166197,EC29,-4183.9375
EEG554166198,EC1,-4252.4375
EEG554166199,EC2,-4137.9375
EEG554166200,EC3,-3965.9375
EEG554166201,EC4,-3973.1875
EEG554166202,EC5,-4062
EEG554166203,EC6,-4004.625
EEG554166204,EC7,-3850.8125
EEG554166205,EC8,-3808.375
EEG554166206,EC9,-3877.4375
EEG554166207,EC10,-3859.5
EEG554166208,EC11,-3726.5625
EEG554166209,EC12,-3644.0625
EEG554166210,EC13,-3686.625
EEG554166211,EC14,-3712.375
EEG554166212,EC15,-3612.875
EEG554166213,EC16,-3514.125
EEG554166214,EC17,-3521.6875
EEG554166215,EC18,-3546.0625
EEG554166216,EC19,-3481.1875
EEG554166217,EC20,-3390.75
EEG554166218,EC21,-3370.625
EEG554166219,EC22,-3380.625
EEG554166220,EC23,-3348.125
EEG554166221,EC24,-3266.0625
EEG554166222,EC25,-3215
EEG554166223,EC26,-3225.125
EEG554166224,EC27,-3213.5
EEG554166225,EC28,-3150.375
EEG554166226,EC29,-3087.9375
EEG554166227,EC1,-3070.3125
EEG554166228,EC2,-3054.75
EEG554166229,EC3,-2999.9375
EEG554166230,EC4,-2946.4375
EEG554166231,EC5,-2921.25
EEG554166232,EC6,-2902.5
EEG554166233,EC7,-2856.5625
EEG554166234,EC8,-2817.5
EEG554166235,EC9,-2795.6875
EEG554166236,EC10,-2765.0625
EEG554166237,EC11,-2742.625
EEG554166238,EC12,-2695.5625
EEG554166239,EC13,-2647.5
EEG554166240,EC14,-2625.125
EEG554166241,EC15,-2577.75
EEG554166242,EC16,-2544.0625
EEG554166243,EC17,-2529.75
EEG554166244,EC18,-2497.625
EEG554166245,EC19,-2477.625
EEG554166246,EC20,-2459.0625
EEG554166247,EC21,-2415.1875
EEG554166248,EC22,-2372.375
EEG554166249,EC23,-2343
EEG554166250,EC24,-2309.625
EEG554166251,EC25,-2275.25
EEG554166252,EC26,-2245.5625
EEG554166253,EC27,-2210.9375
EEG554166254,EC28,-2173.5
EEG554166255,EC29,-2154.375
EEG554166256,EC1,-2137.4375
EEG554166257,EC2,5209.805176
EEG554166258,EC3,7245.733887
EEG554166259,EC4,-5023.949219
EEG554166260,EC5,-6938.302246
EEG554166261,EC6,-2597.009277
EEG554166262,EC7,-8774.451172
EEG554166263,EC8,-4726.919922
EEG554166264,EC9,-2003.794922
EEG554166265,EC10,-6654.199219
EEG554166266,EC11,-5771.332031
EEG554166267,EC12,-5454.667969
EEG554166268,EC13,-3659.855469
EEG554166269,EC14,-4018.558594
EEG554166270,EC15,-6673.835938
EEG554166271,EC16,-5221.992188
EEG554166272,EC17,-3835.171875
EEG554166273,EC18,-4114.6875
EEG554166274,EC19,-5440.148438
EEG554166275,EC20,-5707.515625
EEG554166276,EC21,-4059.578125
EEG554166277,EC22,-3846.570313
EEG554166278,EC23,-5029.882813
EEG554166279,EC24,-5379.734375
EEG554166280,EC25,-4463.578125
EEG554166281,EC26,-3791.867188
EEG554166282,EC27,-4513.085938
EEG554166283,EC28,-5128.179688
EEG554166284,EC29,-4556.992188
EEG554166285,EC1,-3903.25
EEG554166286,EC2,-4180.09375
EEG554166287,EC3,-4767.96875
EEG554166288,EC4,-4572.71875
EEG554166289,EC5,-4004.46875
EEG554166290,EC6,-4037.40625
EEG554166291,EC7,-4437.0625
EEG554166292,EC8,-4440.890625
EEG554166293,EC9,-4060.515625
EEG554166294,EC10,-3932.546875
EEG554166295,EC11,-4163.875
EEG554166296,EC12,-4241.84375
EEG554166297,EC13,-4050.515625
EEG554166298,EC14,-3940.4375
EEG554166299,EC15,-4011.34375
EEG554166300,EC16,-4042.859375
EEG554166301,EC17,-3959.859375
EEG554166302,EC18,-3892.5625
EEG554166303,EC19,-3881.03125
EEG554166304,EC20,-3849.125
EEG554166305,EC21,-3808.859375
EEG554166306,EC22,-3822.8125
