FE23866465,PS167,SD1,0.2459812
FE23866466,PS167,SD2,0.24324
FE23866467,PS167,SD3,0.2436281
FE23866468,PS167,SD4,0.250226
FE23866469,PS167,SD5,0.2521065
FE23866470,PS167,SD6,0.2426091
FE23866471,PS167,SD7,0.2449544
FE23866472,PS167,SD8,0.2455983
FE23866473,PS167,SD9,0.2399839
FE23866474,PS167,SD10,0.2446573
FE23866475,PS167,SD11,0.2431532
FE23866476,PS167,SD12,0.2413851
FE23866477,PS167,SD13,0.2331864
FE23866478,PS167,SD14,0.2367454
FE23866479,PS167,SD15,0.239038
FE23866480,PS167,SD16,0.2336623
FE23866481,PS167,SD17,0.234288
FE23866482,PS167,SD18,0.2369499
FE23866483,PS167,SD19,0.2369837
FE23866484,PS167,SD20,0.2296987
FE23866485,PS167,SD21,0.2377639
FE23866486,PS167,SD22,0.2404872
FE23866487,PS167,SD23,0.2448446
FE23866488,PS167,SD24,0.2367982
FE23866489,PS167,SD25,0.2431785
FE23866490,PS167,SD26,0.2478807
FE23866491,PS167,SD27,0.2441251
FE23866492,PS167,SD28,0.2352273
FE23866493,PS167,SD29,0.2350352
FE23866494,PS167,SD30,0.2377413
FE23866495,PS167,SD31,0.2414252
FE23866496,PS167,SD32,0.2413229
FE23866497,PS167,SD33,0.2366932
FE23866498,PS167,SD34,0.2357415
FE23866499,PS167,SD35,0.2382801
FE23866500,PS167,SD36,0.2422538
FE23866501,PS167,SD37,0.2486625
FE23866502,PS167,SD38,0.2399536
FE23866503,PS167,SD39,0.2364731
FE23866504,PS167,SD40,0.2374817
FE23866505,PS167,SD41,0.2452395
FE23866506,PS167,SD42,0.2429153
FE23866507,PS167,SD43,0.240558
FE23866508,PS167,SD44,0.2362564
FE23866509,PS167,SD45,0.2397049
FE23866510,PS167,SD46,0.2397712
FE23866511,PS167,SD47,0.2475846
FE23866512,PS167,SD48,0.2334263
FE23866513,PS167,SD49,0.2344443
FE23866514,PS167,SD50,0.2391685
FE23866515,PS167,SD51,0.2442524
FE23866516,PS167,SD52,0.243239
FE23866517,PS167,SD53,0.2401325
FE23866518,PS167,SD54,0.2422645
FE23866519,PS167,SD55,0.2473249
FE23866520,PS167,SD56,0.2492904
FE23866521,PS167,SD57,0.2466886
FE23866522,PS167,SD58,0.2459033
FE23866523,PS167,SD59,0.2442488
FE23866524,PS167,SD60,0.2458927
FE23866525,PS167,SD61,0.240488
FE23866526,PS167,SD62,0.2355785
FE23866527,PS167,SD63,0.2349242
FE23866528,PS167,SD64,0.2386882
FE23866529,PS167,SD65,0.2382586
FE23866530,PS167,SD66,0.2407009
FE23866531,PS167,SD67,0.239189
FE23866532,PS167,SD68,0.2470175
FE23866533,PS167,SD69,0.2483948
FE23866534,PS167,SD70,0.2412335
FE23866535,PS167,SD71,0.2392885
FE23866536,PS167,SD72,0.2469795
FE23866537,PS167,SD73,0.2361592
FE23866538,PS167,SD74,0.2385918
FE23866539,PS167,SD75,0.2387821
