FE9292705,PS74,SD1,0.6663519
FE9292706,PS74,SD2,0.6747434
FE9292707,PS74,SD3,0.6706014
FE9292708,PS74,SD4,0.6703332
FE9292709,PS74,SD5,0.6719954
FE9292710,PS74,SD6,0.6791832
FE9292711,PS74,SD7,0.6857169
FE9292712,PS74,SD8,0.6809898
FE9292713,PS74,SD9,0.6777247
FE9292714,PS74,SD10,0.6851034
FE9292715,PS74,SD11,0.6890436
FE9292716,PS74,SD12,0.6966038
FE9292717,PS74,SD13,0.6925175
FE9292718,PS74,SD14,0.6944713
FE9292719,PS74,SD15,0.6988588
FE9292720,PS74,SD16,0.7045626
FE9292721,PS74,SD17,0.704796
FE9292722,PS74,SD18,0.702313
FE9292723,PS74,SD19,0.7042106
FE9292724,PS74,SD20,0.7099269
FE9292725,PS74,SD21,0.7177755
FE9292726,PS74,SD22,0.709686
FE9292727,PS74,SD23,0.7099296
FE9292728,PS74,SD24,0.7138198
FE9292729,PS74,SD25,0.7226491
FE9292730,PS74,SD26,0.7241698
FE9292731,PS74,SD27,0.7195488
FE9292732,PS74,SD28,0.7302194
FE9292733,PS74,SD29,0.7396769
FE9292734,PS74,SD30,0.7414593
FE9292735,PS74,SD31,0.7416088
FE9292736,PS74,SD32,0.7362303
FE9292737,PS74,SD33,0.7430172
FE9292738,PS74,SD34,0.7447904
FE9292739,PS74,SD35,0.7379388
FE9292740,PS74,SD36,0.7364186
FE9292741,PS74,SD37,0.7440389
FE9292742,PS74,SD38,0.7512944
FE9292743,PS74,SD39,0.7428952
FE9292744,PS74,SD40,0.7427396
FE9292745,PS74,SD41,0.7473866
FE9292746,PS74,SD42,0.7524957
FE9292747,PS74,SD43,0.7456727
FE9292748,PS74,SD44,0.748791
FE9292749,PS74,SD45,0.7527697
FE9292750,PS74,SD46,0.7565963
FE9292751,PS74,SD47,0.754242
FE9292752,PS74,SD48,0.7640251
FE9292753,PS74,SD49,0.762935
FE9292754,PS74,SD50,0.7607968
FE9292755,PS74,SD51,0.7575722
FE9292756,PS74,SD52,0.7537827
FE9292757,PS74,SD53,0.7506565
FE9292758,PS74,SD54,0.7441611
FE9292759,PS74,SD55,0.735152
FE9292760,PS74,SD56,0.7364907
FE9292761,PS74,SD57,0.7336969
FE9292762,PS74,SD58,0.7450898
FE9292763,PS74,SD59,0.7267353
FE9292764,PS74,SD60,0.7223471
FE9292765,PS74,SD61,0.7306329
FE9292766,PS74,SD62,0.7939645
FE9292767,PS74,SD63,0.8519781
FE9292768,PS74,SD64,0.8869146
FE9292769,PS74,SD65,0.8217412
FE9292770,PS74,SD66,0.782829
FE9292771,PS74,SD67,0.7793797
FE9292772,PS74,SD68,0.7669182
FE9292773,PS74,SD69,0.7638123
FE9292774,PS74,SD70,0.7622695
FE9292775,PS74,SD71,0.7657735
FE9292776,PS74,SD72,0.7569331
FE9292777,PS74,SD73,0.7521325
FE9292778,PS74,SD74,0.7501165
FE9292779,PS74,SD75,0.7497584
FE9292780,PS74,SD76,0.7520707
FE9292781,PS74,SD77,0.7370839
FE9292782,PS74,SD78,0.7317128
FE9292783,PS74,SD79,0.7327143
FE9292784,PS74,SD80,0.7330199
FE9292785,PS74,SD81,0.7251254
FE9292786,PS74,SD82,0.7171188
FE9292787,PS74,SD83,0.7130626
FE9292788,PS74,SD84,0.7165495
FE9292789,PS74,SD85,0.7181545
FE9292790,PS74,SD86,0.7095436
FE9292791,PS74,SD87,0.7052379
FE9292792,PS74,SD88,0.7029459
FE9292793,PS74,SD89,0.7020663
FE9292794,PS74,SD90,0.687578
FE9292795,PS74,SD91,0.6808929
FE9292796,PS74,SD92,0.6782843
FE9292797,PS74,SD93,0.6821361
FE9292798,PS74,SD94,0.673587
FE9292799,PS74,SD95,0.6700027
FE9292800,PS74,SD96,0.6689317
FE9292801,PS74,SD1,0.6730525
FE9292802,PS74,SD2,0.6716683
FE9292803,PS74,SD3,0.6657831
FE9292804,PS74,SD4,0.6639529
FE9292805,PS74,SD5,0.6683993
FE9292806,PS74,SD6,0.6652731
FE9292807,PS74,SD7,0.6628509
FE9292808,PS74,SD8,0.6639278
FE9292809,PS74,SD9,0.6727332
FE9292810,PS74,SD10,0.6806713
FE9292811,PS74,SD11,0.6824646
FE9292812,PS74,SD12,0.6825861
FE9292813,PS74,SD13,0.6905803
FE9292814,PS74,SD14,0.6912083
FE9292815,PS74,SD15,0.6885626
FE9292816,PS74,SD16,0.689749
FE9292817,PS74,SD17,0.6952546
FE9292818,PS74,SD18,0.6957468
FE9292819,PS74,SD19,0.6941768
FE9292820,PS74,SD20,0.6980758
FE9292821,PS74,SD21,0.7044045
FE9292822,PS74,SD22,0.6981322
FE9292823,PS74,SD23,0.6975819
FE9292824,PS74,SD24,0.6999205
FE9292825,PS74,SD25,0.7054443
FE9292826,PS74,SD26,0.7025461
FE9292827,PS74,SD27,0.7030008
FE9292828,PS74,SD28,0.7060844
FE9292829,PS74,SD29,0.7110415
FE9292830,PS74,SD30,0.7057166
FE9292831,PS74,SD31,0.7066007
FE9292832,PS74,SD32,0.7116154
FE9292833,PS74,SD33,0.7169892
FE9292834,PS74,SD34,0.7128606
FE9292835,PS74,SD35,0.7135192
FE9292836,PS74,SD36,0.7152719
FE9292837,PS74,SD37,0.7217669
FE9292838,PS74,SD38,0.7167809
FE9292839,PS74,SD39,0.719547
FE9292840,PS74,SD40,0.7222046
FE9292841,PS74,SD41,0.7282029
FE9292842,PS74,SD42,0.7184514
FE9292843,PS74,SD43,0.7193791
FE9292844,PS74,SD44,0.7242085
FE9292845,PS74,SD45,0.724887
FE9292846,PS74,SD46,0.7178959
FE9292847,PS74,SD47,0.7197842
FE9292848,PS74,SD48,0.7219856
FE9292849,PS74,SD49,0.7245026
FE9292850,PS74,SD50,0.717352
FE9292851,PS74,SD51,0.718916
FE9292852,PS74,SD52,0.7243043
FE9292853,PS74,SD53,0.7273298
FE9292854,PS74,SD54,0.7190911
FE9292855,PS74,SD55,0.7218179
FE9292856,PS74,SD56,0.7228649
FE9292857,PS74,SD57,0.7288123
FE9292858,PS74,SD58,0.7233049
FE9292859,PS74,SD59,0.725227
FE9292860,PS74,SD60,0.7305767
FE9292861,PS74,SD61,0.7285956
FE9292862,PS74,SD62,0.7242259
FE9292863,PS74,SD63,0.726739
FE9292864,PS74,SD64,0.7290724
FE9292865,PS74,SD65,0.7247703
FE9292866,PS74,SD66,0.723885
FE9292867,PS74,SD67,0.726646
FE9292868,PS74,SD68,0.7319845
FE9292869,PS74,SD69,0.7262272
FE9292870,PS74,SD70,0.7237252
FE9292871,PS74,SD71,0.6709784
